,item_id,state_id,price,sale_perday,sale_change,price_change,elasticity,target_days,discount%,cost_price,stock on hand,discount_price,predict_total_sale
584,HOBBIES_1_063,TX,4.96999979019165,1.302919708029197,0.07306386353008154,-0.09140768175102287,0.7993186363602743,7,10,2.484999895095825,100,4.472999811172485,10.413671222080115
584,HOBBIES_1_063,TX,4.96999979019165,1.302919708029197,0.07306386353008154,-0.09140768175102287,0.7993186363602743,7,30,2.484999895095825,100,3.4789998531341553,10.413671222080115
584,HOBBIES_1_063,TX,4.96999979019165,1.302919708029197,0.07306386353008154,-0.09140768175102287,0.7993186363602743,7,50,2.484999895095825,100,2.484999895095825,10.413671222080115
586,HOBBIES_1_063,WI,5.46999979019165,1.1824712643678161,-0.027080605266986635,0.04789272223147378,0.5654430152477322,7,0,2.430000066757202,100,5.46999979019165,10.140159313004244
586,HOBBIES_1_063,WI,5.46999979019165,1.1824712643678161,-0.027080605266986635,0.04789272223147378,0.5654430152477322,7,10,2.430000066757202,100,4.9229998111724855,10.140159313004244
586,HOBBIES_1_063,WI,5.46999979019165,1.1824712643678161,-0.027080605266986635,0.04789272223147378,0.5654430152477322,7,30,2.430000066757202,100,3.828999853134155,10.140159313004244
586,HOBBIES_1_063,WI,5.46999979019165,1.1824712643678161,-0.027080605266986635,0.04789272223147378,0.5654430152477322,7,50,2.430000066757202,100,2.734999895095825,10.140159313004244
587,HOBBIES_1_063,WI,4.860000133514404,1.3574468085106384,0.14797445774411222,-0.11151730897157375,1.3269191940583103,7,0,2.430000066757202,100,4.860000133514404,9.603081306976485
587,HOBBIES_1_063,WI,4.860000133514404,1.3574468085106384,0.14797445774411222,-0.11151730897157375,1.3269191940583103,7,10,2.430000066757202,100,4.374000120162964,9.603081306976485
587,HOBBIES_1_063,WI,4.860000133514404,1.3574468085106384,0.14797445774411222,-0.11151730897157375,1.3269191940583103,7,30,2.430000066757202,100,3.402000093460083,9.603081306976485
587,HOBBIES_1_063,WI,4.860000133514404,1.3574468085106384,0.14797445774411222,-0.11151730897157375,1.3269191940583103,7,50,2.430000066757202,100,2.430000066757202,9.603081306976485
589,HOBBIES_1_064,CA,12.970000267028809,2.061718098415346,0.2726654928489789,0.05275978801181802,0.0,7,0,5.940000057220459,100,12.970000267028809,10.213214576782638
589,HOBBIES_1_064,CA,12.970000267028809,2.061718098415346,0.2726654928489789,0.05275978801181802,0.0,7,10,5.940000057220459,100,11.673000240325928,10.213214576782638
589,HOBBIES_1_064,CA,12.970000267028809,2.061718098415346,0.2726654928489789,0.05275978801181802,0.0,7,30,5.940000057220459,100,9.079000186920165,10.213214576782638
589,HOBBIES_1_064,CA,12.970000267028809,2.061718098415346,0.2726654928489789,0.05275978801181802,0.0,7,50,5.940000057220459,100,6.485000133514404,10.213214576782638
590,HOBBIES_1_064,CA,13.479999542236328,2.0,-0.0299352750809061,0.03932145448786106,0.7612962305386599,7,0,5.940000057220459,100,13.479999542236328,10.028628696960219
590,HOBBIES_1_064,CA,13.479999542236328,2.0,-0.0299352750809061,0.03932145448786106,0.7612962305386599,7,10,5.940000057220459,100,12.131999588012695,10.028628696960219
590,HOBBIES_1_064,CA,13.479999542236328,2.0,-0.0299352750809061,0.03932145448786106,0.7612962305386599,7,30,5.940000057220459,100,9.435999679565429,10.028628696960219
590,HOBBIES_1_064,CA,13.479999542236328,2.0,-0.0299352750809061,0.03932145448786106,0.7612962305386599,7,50,5.940000057220459,100,6.739999771118164,10.028628696960219
591,HOBBIES_1_064,CA,12.4399995803833,2.227272727272727,0.11363636363636354,-0.07715133510163985,1.4729021019099409,7,0,5.940000057220459,100,12.4399995803833,45.84108706494113
591,HOBBIES_1_064,CA,12.4399995803833,2.227272727272727,0.11363636363636354,-0.07715133510163985,1.4729021019099409,7,10,5.940000057220459,100,11.19599962234497,45.84108706494113
591,HOBBIES_1_064,CA,12.4399995803833,2.227272727272727,0.11363636363636354,-0.07715133510163985,1.4729021019099409,7,30,5.940000057220459,100,8.70799970626831,45.84108706494113
591,HOBBIES_1_064,CA,12.4399995803833,2.227272727272727,0.11363636363636354,-0.07715133510163985,1.4729021019099409,7,50,5.940000057220459,100,6.21999979019165,45.84108706494113
592,HOBBIES_1_064,CA,11.880000114440918,4.666666666666667,1.0952380952380953,-0.045016035758188355,24.329954354962787,7,0,5.940000057220459,100,11.880000114440918,17.91267200451236
592,HOBBIES_1_064,CA,11.880000114440918,4.666666666666667,1.0952380952380953,-0.045016035758188355,24.329954354962787,7,10,5.940000057220459,100,10.692000102996827,17.91267200451236
592,HOBBIES_1_064,CA,11.880000114440918,4.666666666666667,1.0952380952380953,-0.045016035758188355,24.329954354962787,7,30,5.940000057220459,100,8.316000080108642,17.91267200451236
592,HOBBIES_1_064,CA,11.880000114440918,4.666666666666667,1.0952380952380953,-0.045016035758188355,24.329954354962787,7,50,5.940000057220459,100,5.940000057220459,17.91267200451236
594,HOBBIES_1_064,TX,12.4399995803833,2.56,0.24712252690038183,-0.025841884538049698,9.562867852633488,7,0,6.159999847412109,100,12.4399995803833,16.794431417146225
594,HOBBIES_1_064,TX,12.4399995803833,2.56,0.24712252690038183,-0.025841884538049698,9.562867852633488,7,10,6.159999847412109,100,11.19599962234497,16.794431417146225
594,HOBBIES_1_064,TX,12.4399995803833,2.56,0.24712252690038183,-0.025841884538049698,9.562867852633488,7,30,6.159999847412109,100,8.70799970626831,16.794431417146225
594,HOBBIES_1_064,TX,12.4399995803833,2.56,0.24712252690038183,-0.025841884538049698,9.562867852633488,7,50,6.159999847412109,100,6.21999979019165,16.794431417146225
595,HOBBIES_1_064,TX,12.319999694824219,1.7894736842105263,-0.30098684210526316,-0.0096462933767546,0.0,7,0,6.159999847412109,100,12.319999694824219,9.264768132875918
595,HOBBIES_1_064,TX,12.319999694824219,1.7894736842105263,-0.30098684210526316,-0.0096462933767546,0.0,7,10,6.159999847412109,100,11.087999725341797,9.264768132875918
595,HOBBIES_1_064,TX,12.319999694824219,1.7894736842105263,-0.30098684210526316,-0.0096462933767546,0.0,7,30,6.159999847412109,100,8.623999786376952,9.264768132875918
595,HOBBIES_1_064,TX,12.319999694824219,1.7894736842105263,-0.30098684210526316,-0.0096462933767546,0.0,7,50,6.159999847412109,100,6.159999847412109,9.264768132875918
596,HOBBIES_1_064,TX,12.84000015258789,1.7727272727272727,-0.009358288770053513,0.04220783040945442,0.22171925633868372,7,0,6.159999847412109,100,12.84000015258789,10.50264245596544
596,HOBBIES_1_064,TX,12.84000015258789,1.7727272727272727,-0.009358288770053513,0.04220783040945442,0.22171925633868372,7,10,6.159999847412109,100,11.556000137329102,10.50264245596544
596,HOBBIES_1_064,TX,12.84000015258789,1.7727272727272727,-0.009358288770053513,0.04220783040945442,0.22171925633868372,7,30,6.159999847412109,100,8.988000106811523,10.50264245596544
596,HOBBIES_1_064,TX,12.84000015258789,1.7727272727272727,-0.009358288770053513,0.04220783040945442,0.22171925633868372,7,50,6.159999847412109,100,6.420000076293945,10.50264245596544
597,HOBBIES_1_064,TX,12.569999694824219,1.6,-0.09743589743589742,-0.02102807278466068,0.0,7,0,6.159999847412109,100,12.569999694824219,9.074943157171786
597,HOBBIES_1_064,TX,12.569999694824219,1.6,-0.09743589743589742,-0.02102807278466068,0.0,7,10,6.159999847412109,100,11.312999725341797,9.074943157171786
597,HOBBIES_1_064,TX,12.569999694824219,1.6,-0.09743589743589742,-0.02102807278466068,0.0,7,30,6.159999847412109,100,8.798999786376953,9.074943157171786
597,HOBBIES_1_064,TX,12.569999694824219,1.6,-0.09743589743589742,-0.02102807278466068,0.0,7,50,6.159999847412109,100,6.284999847412109,9.074943157171786
598,HOBBIES_1_064,TX,12.970000267028809,2.318604651162791,0.4491279069767442,0.03182184422560419,0.0,7,0,6.159999847412109,100,12.970000267028809,10.163298791135375
598,HOBBIES_1_064,TX,12.970000267028809,2.318604651162791,0.4491279069767442,0.03182184422560419,0.0,7,10,6.159999847412109,100,11.673000240325928,10.163298791135375
598,HOBBIES_1_064,TX,12.970000267028809,2.318604651162791,0.4491279069767442,0.03182184422560419,0.0,7,30,6.159999847412109,100,9.079000186920165,10.163298791135375
598,HOBBIES_1_064,TX,12.970000267028809,2.318604651162791,0.4491279069767442,0.03182184422560419,0.0,7,50,6.159999847412109,100,6.485000133514404,10.163298791135375
600,HOBBIES_1_064,WI,12.970000267028809,1.197651663405088,-0.1087243435124926,0.05275978801181802,2.060742614965373,7,0,5.0,100,12.970000267028809,10.911015893623455
600,HOBBIES_1_064,WI,12.970000267028809,1.197651663405088,-0.1087243435124926,0.05275978801181802,2.060742614965373,7,10,5.0,100,11.673000240325928,10.911015893623455
600,HOBBIES_1_064,WI,12.970000267028809,1.197651663405088,-0.1087243435124926,0.05275978801181802,2.060742614965373,7,30,5.0,100,9.079000186920165,10.911015893623455
600,HOBBIES_1_064,WI,12.970000267028809,1.197651663405088,-0.1087243435124926,0.05275978801181802,2.060742614965373,7,50,5.0,100,6.485000133514404,10.911015893623455
601,HOBBIES_1_064,WI,12.270000457763672,1.3072100313479624,0.09147765689347853,-0.05397068580211328,1.6949507966025628,7,0,5.0,100,12.270000457763672,36.78056410572
601,HOBBIES_1_064,WI,12.270000457763672,1.3072100313479624,0.09147765689347853,-0.05397068580211328,1.6949507966025628,7,10,5.0,100,11.043000411987306,36.78056410572
601,HOBBIES_1_064,WI,12.270000457763672,1.3072100313479624,0.09147765689347853,-0.05397068580211328,1.6949507966025628,7,30,5.0,100,8.58900032043457,36.78056410572
601,HOBBIES_1_064,WI,12.270000457763672,1.3072100313479624,0.09147765689347853,-0.05397068580211328,1.6949507966025628,7,50,5.0,100,6.135000228881836,36.78056410572
602,HOBBIES_1_064,WI,12.4399995803833,1.25,-0.04376498800959239,0.013854858702312844,3.1588187905724747,7,0,5.0,100,12.4399995803833,10.8559624190406
602,HOBBIES_1_064,WI,12.4399995803833,1.25,-0.04376498800959239,0.013854858702312844,3.1588187905724747,7,10,5.0,100,11.19599962234497,10.8559624190406
602,HOBBIES_1_064,WI,12.4399995803833,1.25,-0.04376498800959239,0.013854858702312844,3.1588187905724747,7,30,5.0,100,8.70799970626831,10.8559624190406
602,HOBBIES_1_064,WI,12.4399995803833,1.25,-0.04376498800959239,0.013854858702312844,3.1588187905724747,7,50,5.0,100,6.21999979019165,10.8559624190406
603,HOBBIES_1_064,WI,13.239999771118164,1.375,0.10000000000000009,0.06430869917362281,0.0,7,0,5.0,100,13.239999771118164,12.132949121792091
603,HOBBIES_1_064,WI,13.239999771118164,1.375,0.10000000000000009,0.06430869917362281,0.0,7,10,5.0,100,11.915999794006348,12.132949121792091
603,HOBBIES_1_064,WI,13.239999771118164,1.375,0.10000000000000009,0.06430869917362281,0.0,7,30,5.0,100,9.267999839782714,12.132949121792091
603,HOBBIES_1_064,WI,13.239999771118164,1.375,0.10000000000000009,0.06430869917362281,0.0,7,50,5.0,100,6.619999885559082,12.132949121792091
604,HOBBIES_1_064,WI,10.0,1.0,-0.2727272727272727,-0.2447129778797975,0.0,7,0,5.0,100,10.0,37.77730039164704
604,HOBBIES_1_064,WI,10.0,1.0,-0.2727272727272727,-0.2447129778797975,0.0,7,10,5.0,100,9.0,37.77730039164704
604,HOBBIES_1_064,WI,10.0,1.0,-0.2727272727272727,-0.2447129778797975,0.0,7,30,5.0,100,7.0,37.77730039164704
604,HOBBIES_1_064,WI,10.0,1.0,-0.2727272727272727,-0.2447129778797975,0.0,7,50,5.0,100,5.0,37.77730039164704
605,HOBBIES_1_064,WI,13.479999542236328,1.130718954248366,0.130718954248366,0.3479999542236327,0.0,7,0,5.0,100,13.479999542236328,8.978883116377345
605,HOBBIES_1_064,WI,13.479999542236328,1.130718954248366,0.130718954248366,0.3479999542236327,0.0,7,10,5.0,100,12.131999588012695,8.978883116377345
605,HOBBIES_1_064,WI,13.479999542236328,1.130718954248366,0.130718954248366,0.3479999542236327,0.0,7,30,5.0,100,9.435999679565429,8.978883116377345
605,HOBBIES_1_064,WI,13.479999542236328,1.130718954248366,0.130718954248366,0.3479999542236327,0.0,7,50,5.0,100,6.739999771118164,8.978883116377345
606,HOBBIES_1_064,WI,12.9399995803833,1.2962962962962963,0.1464354527938343,-0.04005934571147929,3.6554629186535164,7,0,5.0,100,12.9399995803833,9.061478581314894
606,HOBBIES_1_064,WI,12.9399995803833,1.2962962962962963,0.1464354527938343,-0.04005934571147929,3.6554629186535164,7,10,5.0,100,11.645999622344972,9.061478581314894
606,HOBBIES_1_064,WI,12.9399995803833,1.2962962962962963,0.1464354527938343,-0.04005934571147929,3.6554629186535164,7,30,5.0,100,9.05799970626831,9.061478581314894
606,HOBBIES_1_064,WI,12.9399995803833,1.2962962962962963,0.1464354527938343,-0.04005934571147929,3.6554629186535164,7,50,5.0,100,6.46999979019165,9.061478581314894
612,HOBBIES_1_066,TX,1.0,1.0,-0.5499254843517138,-0.19999999999999996,0.0,7,0,0.5,100,1.0,16.529931403451844
612,HOBBIES_1_066,TX,1.0,1.0,-0.5499254843517138,-0.19999999999999996,0.0,7,10,0.5,100,0.9,16.529931403451844
612,HOBBIES_1_066,TX,1.0,1.0,-0.5499254843517138,-0.19999999999999996,0.0,7,30,0.5,100,0.7,16.529931403451844
612,HOBBIES_1_066,TX,1.0,1.0,-0.5499254843517138,-0.19999999999999996,0.0,7,50,0.5,100,0.5,16.529931403451844
614,HOBBIES_1_066,WI,1.0,2.0,0.0,-0.19999999999999996,0.0,7,0,0.5,100,1.0,8.639835423914743
614,HOBBIES_1_066,WI,1.0,2.0,0.0,-0.19999999999999996,0.0,7,10,0.5,100,0.9,8.639835423914743
614,HOBBIES_1_066,WI,1.0,2.0,0.0,-0.19999999999999996,0.0,7,30,0.5,100,0.7,8.639835423914743
614,HOBBIES_1_066,WI,1.0,2.0,0.0,-0.19999999999999996,0.0,7,50,0.5,100,0.5,8.639835423914743
616,HOBBIES_1_067,CA,0.5400000214576721,7.64783759929391,-0.2013334152636107,0.14893621878151242,1.3518096330816907,7,0,0.25,100,0.5400000214576721,7.306555332962194
616,HOBBIES_1_067,CA,0.5400000214576721,7.64783759929391,-0.2013334152636107,0.14893621878151242,1.3518096330816907,7,10,0.25,100,0.4860000193119049,7.306555332962194
616,HOBBIES_1_067,CA,0.5400000214576721,7.64783759929391,-0.2013334152636107,0.14893621878151242,1.3518096330816907,7,30,0.25,100,0.37800001502037045,7.306555332962194
616,HOBBIES_1_067,CA,0.5400000214576721,7.64783759929391,-0.2013334152636107,0.14893621878151242,1.3518096330816907,7,50,0.25,100,0.27000001072883606,7.306555332962194
617,HOBBIES_1_067,CA,0.5799999833106995,7.422952336881074,-0.02940507816661775,0.07407400048809576,0.3969689496025446,7,0,0.25,100,0.5799999833106995,18.728333401610602
617,HOBBIES_1_067,CA,0.5799999833106995,7.422952336881074,-0.02940507816661775,0.07407400048809576,0.3969689496025446,7,10,0.25,100,0.5219999849796295,18.728333401610602
617,HOBBIES_1_067,CA,0.5799999833106995,7.422952336881074,-0.02940507816661775,0.07407400048809576,0.3969689496025446,7,30,0.25,100,0.4059999883174896,18.728333401610602
617,HOBBIES_1_067,CA,0.5799999833106995,7.422952336881074,-0.02940507816661775,0.07407400048809576,0.3969689496025446,7,50,0.25,100,0.28999999165534973,18.728333401610602
618,HOBBIES_1_067,CA,0.5699999928474426,7.086345381526105,-0.045346775794656735,-0.017241363363798556,0.0,7,0,0.25,100,0.5699999928474426,10.531229305848491
618,HOBBIES_1_067,CA,0.5699999928474426,7.086345381526105,-0.045346775794656735,-0.017241363363798556,0.0,7,10,0.25,100,0.5129999935626984,10.531229305848491
618,HOBBIES_1_067,CA,0.5699999928474426,7.086345381526105,-0.045346775794656735,-0.017241363363798556,0.0,7,30,0.25,100,0.3989999949932098,10.531229305848491
618,HOBBIES_1_067,CA,0.5699999928474426,7.086345381526105,-0.045346775794656735,-0.017241363363798556,0.0,7,50,0.25,100,0.2849999964237213,10.531229305848491
619,HOBBIES_1_067,CA,0.5299999713897705,12.833333333333334,0.810994616038538,-0.07017547712211625,11.556666934052776,7,0,0.25,100,0.5299999713897705,60.64993507958001
619,HOBBIES_1_067,CA,0.5299999713897705,12.833333333333334,0.810994616038538,-0.07017547712211625,11.556666934052776,7,10,0.25,100,0.4769999742507935,60.64993507958001
619,HOBBIES_1_067,CA,0.5299999713897705,12.833333333333334,0.810994616038538,-0.07017547712211625,11.556666934052776,7,30,0.25,100,0.37099997997283934,60.64993507958001
619,HOBBIES_1_067,CA,0.5299999713897705,12.833333333333334,0.810994616038538,-0.07017547712211625,11.556666934052776,7,50,0.25,100,0.26499998569488525,60.64993507958001
620,HOBBIES_1_067,CA,0.5,5.212121212121212,-0.5938606847697757,-0.056603722658898126,0.0,7,0,0.25,100,0.5,9.651708235217836
620,HOBBIES_1_067,CA,0.5,5.212121212121212,-0.5938606847697757,-0.056603722658898126,0.0,7,10,0.25,100,0.45,9.651708235217836
620,HOBBIES_1_067,CA,0.5,5.212121212121212,-0.5938606847697757,-0.056603722658898126,0.0,7,30,0.25,100,0.35,9.651708235217836
620,HOBBIES_1_067,CA,0.5,5.212121212121212,-0.5938606847697757,-0.056603722658898126,0.0,7,50,0.25,100,0.25,9.651708235217836
622,HOBBIES_1_067,TX,0.5400000214576721,5.301711840228245,-0.5661273743525788,0.14893621878151242,3.801139702513064,7,0,0.125,100,0.5400000214576721,10.89238116651808
622,HOBBIES_1_067,TX,0.5400000214576721,5.301711840228245,-0.5661273743525788,0.14893621878151242,3.801139702513064,7,10,0.125,100,0.4860000193119049,10.89238116651808
622,HOBBIES_1_067,TX,0.5400000214576721,5.301711840228245,-0.5661273743525788,0.14893621878151242,3.801139702513064,7,30,0.125,100,0.37800001502037045,10.89238116651808
622,HOBBIES_1_067,TX,0.5400000214576721,5.301711840228245,-0.5661273743525788,0.14893621878151242,3.801139702513064,7,50,0.125,100,0.27000001072883606,10.89238116651808
623,HOBBIES_1_067,TX,0.5699999928474426,3.4315545243619487,-0.35274593795836784,0.05555550036607193,6.3494331908455255,7,0,0.125,100,0.5699999928474426,8.507953438200962
623,HOBBIES_1_067,TX,0.5699999928474426,3.4315545243619487,-0.35274593795836784,0.05555550036607193,6.3494331908455255,7,10,0.125,100,0.5129999935626984,8.507953438200962
623,HOBBIES_1_067,TX,0.5699999928474426,3.4315545243619487,-0.35274593795836784,0.05555550036607193,6.3494331908455255,7,30,0.125,100,0.3989999949932098,8.507953438200962
623,HOBBIES_1_067,TX,0.5699999928474426,3.4315545243619487,-0.35274593795836784,0.05555550036607193,6.3494331908455255,7,50,0.125,100,0.2849999964237213,8.507953438200962
624,HOBBIES_1_067,TX,0.25,1.8,-0.4754563894523326,-0.5614035032682692,0.0,7,0,0.125,100,0.25,9.684082433210195
624,HOBBIES_1_067,TX,0.25,1.8,-0.4754563894523326,-0.5614035032682692,0.0,7,10,0.125,100,0.225,9.684082433210195
624,HOBBIES_1_067,TX,0.25,1.8,-0.4754563894523326,-0.5614035032682692,0.0,7,30,0.125,100,0.175,9.684082433210195
624,HOBBIES_1_067,TX,0.25,1.8,-0.4754563894523326,-0.5614035032682692,0.0,7,50,0.125,100,0.125,9.684082433210195
625,HOBBIES_1_067,TX,0.5799999833106995,2.5733333333333333,0.4296296296296296,1.3199999332427979,0.0,7,0,0.125,100,0.5799999833106995,8.897800411589015
625,HOBBIES_1_067,TX,0.5799999833106995,2.5733333333333333,0.4296296296296296,1.3199999332427979,0.0,7,10,0.125,100,0.5219999849796295,8.897800411589015
625,HOBBIES_1_067,TX,0.5799999833106995,2.5733333333333333,0.4296296296296296,1.3199999332427979,0.0,7,30,0.125,100,0.4059999883174896,8.897800411589015
625,HOBBIES_1_067,TX,0.5799999833106995,2.5733333333333333,0.4296296296296296,1.3199999332427979,0.0,7,50,0.125,100,0.28999999165534973,8.897800411589015
627,HOBBIES_1_067,WI,0.5400000214576721,6.775553213909379,-0.2585674092523407,0.14893621878151242,1.736094895974604,7,0,0.27000001072883606,100,0.5400000214576721,43.68428655039315
627,HOBBIES_1_067,WI,0.5400000214576721,6.775553213909379,-0.2585674092523407,0.14893621878151242,1.736094895974604,7,10,0.27000001072883606,100,0.4860000193119049,43.68428655039315
627,HOBBIES_1_067,WI,0.5400000214576721,6.775553213909379,-0.2585674092523407,0.14893621878151242,1.736094895974604,7,30,0.27000001072883606,100,0.37800001502037045,43.68428655039315
627,HOBBIES_1_067,WI,0.5400000214576721,6.775553213909379,-0.2585674092523407,0.14893621878151242,1.736094895974604,7,50,0.27000001072883606,100,0.27000001072883606,43.68428655039315
628,HOBBIES_1_067,WI,0.5799999833106995,5.646978954514596,-0.16656562553120502,0.07407400048809576,2.248638178492511,7,0,0.27000001072883606,100,0.5799999833106995,7.0
628,HOBBIES_1_067,WI,0.5799999833106995,5.646978954514596,-0.16656562553120502,0.07407400048809576,2.248638178492511,7,10,0.27000001072883606,100,0.5219999849796295,7.0
628,HOBBIES_1_067,WI,0.5799999833106995,5.646978954514596,-0.16656562553120502,0.07407400048809576,2.248638178492511,7,30,0.27000001072883606,100,0.4059999883174896,7.0
628,HOBBIES_1_067,WI,0.5799999833106995,5.646978954514596,-0.16656562553120502,0.07407400048809576,2.248638178492511,7,50,0.27000001072883606,100,0.28999999165534973,7.0
629,HOBBIES_1_067,WI,0.5699999928474426,6.435517970401691,0.13963909237817873,-0.017241363363798556,8.099074848766133,7,0,0.27000001072883606,100,0.5699999928474426,10.142601533239935
629,HOBBIES_1_067,WI,0.5699999928474426,6.435517970401691,0.13963909237817873,-0.017241363363798556,8.099074848766133,7,10,0.27000001072883606,100,0.5129999935626984,10.142601533239935
629,HOBBIES_1_067,WI,0.5699999928474426,6.435517970401691,0.13963909237817873,-0.017241363363798556,8.099074848766133,7,30,0.27000001072883606,100,0.3989999949932098,10.142601533239935
629,HOBBIES_1_067,WI,0.5699999928474426,6.435517970401691,0.13963909237817873,-0.017241363363798556,8.099074848766133,7,50,0.27000001072883606,100,0.2849999964237213,10.142601533239935
631,HOBBIES_1_068,CA,7.239999771118164,1.7795163584637268,-0.1581928603674586,0.05847947508874474,2.7051005524142475,7,0,3.1500000953674316,100,7.239999771118164,10.279073679178865
631,HOBBIES_1_068,CA,7.239999771118164,1.7795163584637268,-0.1581928603674586,0.05847947508874474,2.7051005524142475,7,10,3.1500000953674316,100,6.515999794006348,10.279073679178865
631,HOBBIES_1_068,CA,7.239999771118164,1.7795163584637268,-0.1581928603674586,0.05847947508874474,2.7051005524142475,7,30,3.1500000953674316,100,5.067999839782715,10.279073679178865
631,HOBBIES_1_068,CA,7.239999771118164,1.7795163584637268,-0.1581928603674586,0.05847947508874474,2.7051005524142475,7,50,3.1500000953674316,100,3.619999885559082,10.279073679178865
632,HOBBIES_1_068,CA,7.0,1.6471600688468158,-0.07437767514043847,-0.033149140705165725,0.0,7,0,3.1500000953674316,100,7.0,12.96598982611336
632,HOBBIES_1_068,CA,7.0,1.6471600688468158,-0.07437767514043847,-0.033149140705165725,0.0,7,10,3.1500000953674316,100,6.3,12.96598982611336
632,HOBBIES_1_068,CA,7.0,1.6471600688468158,-0.07437767514043847,-0.033149140705165725,0.0,7,30,3.1500000953674316,100,4.8999999999999995,12.96598982611336
632,HOBBIES_1_068,CA,7.0,1.6471600688468158,-0.07437767514043847,-0.033149140705165725,0.0,7,50,3.1500000953674316,100,3.5,12.96598982611336
633,HOBBIES_1_068,CA,6.300000190734863,1.125,-0.31700626959247646,-0.09999997275216244,0.0,7,0,3.1500000953674316,100,6.300000190734863,11.917929143941457
633,HOBBIES_1_068,CA,6.300000190734863,1.125,-0.31700626959247646,-0.09999997275216244,0.0,7,10,3.1500000953674316,100,5.6700001716613775,11.917929143941457
633,HOBBIES_1_068,CA,6.300000190734863,1.125,-0.31700626959247646,-0.09999997275216244,0.0,7,30,3.1500000953674316,100,4.410000133514404,11.917929143941457
633,HOBBIES_1_068,CA,6.300000190734863,1.125,-0.31700626959247646,-0.09999997275216244,0.0,7,50,3.1500000953674316,100,3.1500000953674316,11.917929143941457
635,HOBBIES_1_068,TX,6.760000228881836,1.4034833091436865,-0.07896407837445574,0.06122454479267625,1.289745454896408,7,0,2.994999885559082,100,6.760000228881836,20.772202739726023
635,HOBBIES_1_068,TX,6.760000228881836,1.4034833091436865,-0.07896407837445574,0.06122454479267625,1.289745454896408,7,10,2.994999885559082,100,6.084000205993653,20.772202739726023
635,HOBBIES_1_068,TX,6.760000228881836,1.4034833091436865,-0.07896407837445574,0.06122454479267625,1.289745454896408,7,30,2.994999885559082,100,4.732000160217285,20.772202739726023
635,HOBBIES_1_068,TX,6.760000228881836,1.4034833091436865,-0.07896407837445574,0.06122454479267625,1.289745454896408,7,50,2.994999885559082,100,3.380000114440918,20.772202739726023
636,HOBBIES_1_068,TX,5.989999771118164,2.0,0.4250258531540849,-0.11390538930366823,3.731393709747826,7,0,2.994999885559082,100,5.989999771118164,10.374086364630081
636,HOBBIES_1_068,TX,5.989999771118164,2.0,0.4250258531540849,-0.11390538930366823,3.731393709747826,7,10,2.994999885559082,100,5.390999794006348,10.374086364630081
636,HOBBIES_1_068,TX,5.989999771118164,2.0,0.4250258531540849,-0.11390538930366823,3.731393709747826,7,30,2.994999885559082,100,4.192999839782715,10.374086364630081
636,HOBBIES_1_068,TX,5.989999771118164,2.0,0.4250258531540849,-0.11390538930366823,3.731393709747826,7,50,2.994999885559082,100,2.994999885559082,10.374086364630081
637,HOBBIES_1_068,TX,6.980000019073486,1.8888888888888888,-0.05555555555555558,0.16527550680866177,0.3361390724390386,7,0,2.994999885559082,100,6.980000019073486,12.75732290886463
637,HOBBIES_1_068,TX,6.980000019073486,1.8888888888888888,-0.05555555555555558,0.16527550680866177,0.3361390724390386,7,10,2.994999885559082,100,6.282000017166138,12.75732290886463
637,HOBBIES_1_068,TX,6.980000019073486,1.8888888888888888,-0.05555555555555558,0.16527550680866177,0.3361390724390386,7,30,2.994999885559082,100,4.88600001335144,12.75732290886463
637,HOBBIES_1_068,TX,6.980000019073486,1.8888888888888888,-0.05555555555555558,0.16527550680866177,0.3361390724390386,7,50,2.994999885559082,100,3.490000009536743,12.75732290886463
638,HOBBIES_1_068,TX,7.239999771118164,1.4371584699453552,-0.2391513982642237,0.037249248042149574,6.420301370744739,7,0,2.994999885559082,100,7.239999771118164,9.088760376727093
638,HOBBIES_1_068,TX,7.239999771118164,1.4371584699453552,-0.2391513982642237,0.037249248042149574,6.420301370744739,7,10,2.994999885559082,100,6.515999794006348,9.088760376727093
638,HOBBIES_1_068,TX,7.239999771118164,1.4371584699453552,-0.2391513982642237,0.037249248042149574,6.420301370744739,7,30,2.994999885559082,100,5.067999839782715,9.088760376727093
638,HOBBIES_1_068,TX,7.239999771118164,1.4371584699453552,-0.2391513982642237,0.037249248042149574,6.420301370744739,7,50,2.994999885559082,100,3.619999885559082,9.088760376727093
639,HOBBIES_1_068,TX,7.0,1.4325153374233128,-0.0032307728195200003,-0.033149140705165725,0.0,7,0,2.994999885559082,100,7.0,34.970067418213965
639,HOBBIES_1_068,TX,7.0,1.4325153374233128,-0.0032307728195200003,-0.033149140705165725,0.0,7,10,2.994999885559082,100,6.3,34.970067418213965
639,HOBBIES_1_068,TX,7.0,1.4325153374233128,-0.0032307728195200003,-0.033149140705165725,0.0,7,30,2.994999885559082,100,4.8999999999999995,34.970067418213965
639,HOBBIES_1_068,TX,7.0,1.4325153374233128,-0.0032307728195200003,-0.033149140705165725,0.0,7,50,2.994999885559082,100,3.5,34.970067418213965
641,HOBBIES_1_068,WI,7.239999771118164,1.4605678233438486,-0.13802554687904012,0.05847947508874474,2.360239155183615,7,0,2.75,100,7.239999771118164,10.216841216934645
